X,Y,distancia_sitios_nuevos,presencia_sitio_nuevo,distancia_mincul,altitud,pendiente,dist_river_m,dist_river_norm,p_norm,h_norm,W_river,W_corridor
342825.0,8569375.0,1879.1620472966133,0,8956.631621318362,303.0,11.042498,3128.3417781018197,0.7147519218147986,0.170262331242898,0.14805705853418585,0.28524807818520137,0.23668107541083255
342825.0,8569625.0,2128.6732957408003,0,9190.824228544468,348.0,14.730549,2973.350918775586,0.6793401647431864,0.22712773986716953,0.17019183472700436,0.32065983525681363,0.24782909160875463
342825.0,8569875.0,2378.287198805056,0,9425.82887601934,326.0,4.131203,2831.9797124538136,0.647040177266828,0.06369829123968634,0.15937038858829308,0.35295982273317195,0.3304768851488063
342825.0,8570125.0,2627.97450520358,0,9661.586308676233,318.0,5.8323207,2706.3633343134748,0.6183397965717419,0.08992752536049459,0.15543531726512536,0.3816602034282581,0.34733844580537193
342825.0,8570375.0,2877.7161083053347,0,9898.042735813986,321.0,4.131203,2598.787390858035,0.5937612298552675,0.06369829123968634,0.15691096901131327,0.40623877014473253,0.3803620546512013
342825.0,8570625.0,3127.499000799201,0,10135.149234224427,329.0,7.0121818,2511.571083694244,0.5738343600037593,0.10811959579861555,0.160846040334481,0.4261656399962407,0.38008878325658885
343075.0,8554125.0,3133.8873623664267,0,625.4998001598402,5.0,0.92528886,1298.6266357812635,0.29670515175512074,0.014266865918987123,0.001475651746187899,0.7032948482448793,0.6932610349434553
343075.0,8554375.0,3232.065902793444,0,682.8250141873832,5.0,1.3084424,1297.4079534824361,0.2964267115832219,0.020174642849928738,0.001475651746187899,0.703573288416778,0.6893789486042196
343075.0,8554625.0,3346.079795820775,0,816.2413858657254,7.0,0.92528886,1324.1742561775372,0.3025421806687187,0.014266865918987123,0.0024594195769798315,0.6974578193312813,0.6875072821387328
343075.0,8554875.0,3474.3704465701408,0,995.6153875869938,7.0,0.92528886,1322.3756862976586,0.30213124985680206,0.014266865918987123,0.0024594195769798315,0.6978687501431979,0.6879123502558538
343075.0,8555125.0,3615.418371364509,0,1096.0155108391486,6.0,2.7739387,1072.7922139622838,0.24510731096227273,0.04277087211488685,0.0019675356615838652,0.7548926890377272,0.7226052703744316
343075.0,8555375.0,3767.7911300920064,0,936.0822613424529,8.0,1.8500954,823.4614823809267,0.18814111737106182,0.028526295030867278,0.002951303492375798,0.8118588826289381,0.7886995566196349
343075.0,8555625.0,3930.1717519721706,0,822.3442101699263,8.0,0.92528886,574.7125295240119,0.13130784650154523,0.014266865918987123,0.002951303492375798,0.8686921534984547,0.8562986390196161
